TM_appln_id|NICE_class
10672308|35
10672308|36
10672308|38
10672317|12
10672317|28
10672317|35
10672317|37
10672317|9
10672318|35
10672318|36
10672318|38
10672328|42
10672328|9
10672357|17
10672357|35
10672380|42
10672380|9
10672414|10
10672416|16
10672416|20
10672416|7
10672416|9
10672429|1
10672429|5
10672437|16
10672437|28
10672437|35
10672437|36
10672437|38
10672437|41
10672437|42
10672437|45
10672437|9
10672470|38
10672470|9
10672485|42
10672485|9
10672497|36
10672501|11
10672501|37
10672501|42
10672509|10
10672527|31
10672531|31
10672543|16
10672543|35
10672543|41
10672571|32
10672571|35
10672571|41
10672572|11
10672572|7
10672572|9
10672577|32
10672577|35
10672577|41
10672579|36
10672587|1
10672587|11
10672587|7
10672587|9
10672658|7
10672661|10
10672665|3
10672671|28
10672671|41
10672671|9
10672676|28
10672676|41
10672676|9
10672684|12
10672684|13
10672689|28
10672689|41
10672689|42
10672689|9
10672762|9
10672809|10
10672814|9
10672815|9
10672827|4
10672830|1
10672833|10
10672833|21
10672833|5
10672833|7
10672833|9
10672848|5
10672865|28
10672873|12
10672873|35
10672873|37
10672873|39
10672873|42
10672889|16
10672889|7
10672915|11
10672915|16
10672915|21
10672915|3
10672915|7
10672915|9
10672923|35
10672923|38
10672923|41
10672923|42
10672923|45
10672923|9
10672962|35
10672962|36
10672962|9
10672968|35
10672968|36
10672968|9
10672973|35
10672973|36
10672973|9
10672994|5
10672995|42
10672995|9
10672999|10
10673015|7
10673027|34
10673057|16
10673057|41
10673057|9
10673058|16
10673058|41
10673058|9
10673061|35
10673061|44
10673061|9
10673077|9
10673078|28
10673078|41
10673078|9
10673079|1
10673079|10
10673079|41
10673079|42
10673079|44
10673079|5
10673079|9
10673129|3
10673130|3
10673131|11
10673131|3
10673131|4
10673131|5
10673134|35
10673134|42
10673134|9
10673135|42
10673143|36
10673143|39
10673153|36
10673156|12
10673156|28
10673156|40
10673156|6
10673158|25
10673183|34
10673196|14
10673196|9
10673215|9
10673222|11
10673222|7
10673222|8
10673222|9
10673235|9
10673239|1
10673239|2
10673243|9
10673247|29
10673247|30
10673247|35
10673253|9
10673264|12
10673264|28
10673264|40
10673264|6
10673265|12
10673265|28
10673265|40
10673265|6
10673266|12
10673266|40
10673266|6
10673267|12
10673267|28
10673267|40
10673267|6
10673282|11
10673282|7
10673282|8
10673282|9
10673285|5
10673286|11
10673301|9
10673306|14
10673306|9
10673309|14
10673309|9
10673311|9
10673314|9
10673315|16
10673315|35
10673315|36
10673315|37
10673315|38
10673315|41
10673315|42
10673315|45
10673315|9
10673337|37
10673337|42
10673337|9
10673348|37
10673348|42
10673348|9
10673358|11
10673365|34
10673372|12
10673372|28
10673372|40
10673372|6
10673375|29
10673375|31
10673380|31
10673385|34
10673387|34
10673400|28
10673400|41
10673400|9
10673401|28
10673401|41
10673401|9
10673402|28
10673402|41
10673402|9
10673403|28
10673403|41
10673403|9
10673426|10
10673426|16
10673426|35
10673426|41
10673426|42
10673426|44
10673426|5
10673426|9
10673452|3
10673460|1
10673460|10
10673460|5
10673460|9
10673477|3
10673480|10
10673485|12
10673485|28
10673485|40
10673485|6
10673486|12
10673486|28
10673486|40
10673486|6
10673487|12
10673487|28
10673487|40
10673487|6
10673496|42
10673496|9
10673530|4
10673534|11
10673534|9
10673548|10
10673548|40
10673548|41
10673548|42
10673548|44
10673548|9
10673563|35
10673563|38
10673563|41
10673563|42
10673563|9
10673574|29
10673574|30
10673583|1
10673583|16
10673583|2
10673583|3
10673583|35
10673583|36
10673583|37
10673583|38
10673583|39
10673583|4
10673583|40
10673583|42
10673583|7
10673583|9
10673586|10
10673586|40
10673586|41
10673586|42
10673586|44
10673586|9
10673594|1
10673594|16
10673594|2
10673594|3
10673594|35
10673594|36
10673594|37
10673594|38
10673594|39
10673594|4
10673594|40
10673594|42
10673594|7
10673594|9
10673601|9
10673604|1
10673604|16
10673604|2
10673604|3
10673604|35
10673604|36
10673604|37
10673604|38
10673604|39
10673604|4
10673604|40
10673604|42
10673604|7
10673604|9
10673608|1
10673608|16
10673608|2
10673608|3
10673608|35
10673608|36
10673608|37
10673608|38
10673608|39
10673608|4
10673608|40
10673608|42
10673608|7
10673608|9
10673611|3
10673613|29
10673613|30
10673619|3
10673621|11
10673621|37
10673621|40
10673665|5
10673677|9
10673684|9
10673688|34
10673707|12
10673707|35
10673707|37
10673707|9
10673716|34
10673752|33
10673772|17
10673772|6
10673790|25
10673790|28
10673790|41
10673790|9
10673799|5
10673800|5
10673802|35
10673802|41
10673802|42
10673802|9
10673803|5
10673836|35
10673836|37
10673836|38
10673836|39
10673836|40
10673836|41
10673836|42
10673836|6
10673836|7
10673836|9
10673837|35
10673837|37
10673837|38
10673837|39
10673837|40
10673837|41
10673837|42
10673837|6
10673837|7
10673837|9
10673891|35
10673891|45
10673891|9
10673911|14
10673911|18
10673911|3
10673914|3
10673926|35
10673926|36
10673926|37
10673926|38
10673926|39
10673926|41
10673926|42
10673926|9
10673927|1
10673927|5
10673927|9
10673935|6
10673935|9
10673959|25
10673973|9
10673974|25
10673976|35
10673976|36
10673976|37
10673976|38
10673976|39
10673976|40
10673976|41
10673976|42
10673980|35
10673980|36
10673980|37
10673980|38
10673980|39
10673980|40
10673980|41
10673980|42
10673984|35
10673984|36
10673984|37
10673984|38
10673984|39
10673984|40
10673984|41
10673984|42
10673985|35
10673985|36
10673985|37
10673985|38
10673985|39
10673985|40
10673985|41
10673985|42
10673987|35
10673987|36
10673987|37
10673987|38
10673987|39
10673987|40
10673987|41
10673987|42
10673990|35
10673990|36
10673990|37
10673990|38
10673990|39
10673990|40
10673990|41
10673990|42
10674012|35
10674012|36
10674012|37
10674012|38
10674012|39
10674012|40
10674012|41
10674012|42
10674015|35
10674015|36
10674015|37
10674015|38
10674015|39
10674015|40
10674015|41
10674015|42
10674016|32
10674025|9
10674027|9
10674029|9
10674042|10
10674055|3
10674060|11
10674060|16
10674060|21
10674060|24
10674060|25
10674060|29
10674060|3
10674060|30
10674060|31
10674060|32
10674060|33
10674060|35
10674060|4
10674060|5
10674060|8
10674060|9
10674061|1
10674061|16
10674061|2
10674061|3
10674061|35
10674061|36
10674061|37
10674061|38
10674061|39
10674061|4
10674061|40
10674061|41
10674061|42
10674061|7
10674061|9
10674062|11
10674062|21
10674062|28
10674062|35
10674062|36
10674062|37
10674062|38
10674062|41
10674062|42
10674062|44
10674062|7
10674062|8
10674062|9
10674072|1
10674072|16
10674072|2
10674072|3
10674072|35
10674072|36
10674072|37
10674072|38
10674072|39
10674072|4
10674072|40
10674072|41
10674072|42
10674072|7
10674072|9
10674074|35
10674074|39
10674074|40
10674104|11
10674104|37
10674104|42
10674104|7
10674107|21
10674107|28
10674107|8
10674107|9
10674109|10
10674117|21
10674117|3
10674117|5
10674124|11
10674124|35
10674124|37
10674124|39
10674124|41
10674124|42
10674124|6
10674124|7
10674124|9
10674141|35
10674141|41
10674141|9
10674143|16
10674143|35
10674143|36
10674143|38
10674143|42
10674143|9
10674147|35
10674156|12
10674168|10
10674172|28
10674210|3
10674210|5
10674223|12
10674223|14
10674223|18
10674223|25
10674223|28
10674223|9
10674234|35
10674234|36
10674234|37
10674234|38
10674234|9
10674278|5
10674281|33
10674286|33
10674294|5
10674297|5
10674300|5
10674302|5
10674310|35
10674311|35
10674311|45
10674353|3
10674357|3
10674369|16
10674369|35
10674369|38
10674369|39
10674369|41
10674369|42
10674369|45
10674369|9
10674385|12
10674385|35
10674385|36
10674385|37
10674385|39
10674385|9
10674386|37
10674386|42
10674386|7
10674386|9
10674395|9
10674403|35
10674403|37
10674403|38
10674403|39
10674403|40
10674403|41
10674403|42
10674403|9
10674404|35
10674404|36
10674404|41
10674404|42
10674404|9
10674411|38
10674411|42
10674411|9
10674413|35
10674413|37
10674413|38
10674413|39
10674413|40
10674413|41
10674413|42
10674413|9
10674426|35
10674426|36
10674426|41
10674426|42
10674428|3
10674430|43
10674445|16
10674446|36
10674450|42
10674450|5
10674458|9
10674465|35
10674465|36
10674465|37
10674465|38
10674465|42
10674480|16
10674480|21
10674490|39
10674490|4
10674490|40
10674505|16
10674505|28
10674505|41
10674505|9
10674507|16
10674507|21
10674509|21
10674509|3
10674513|2
10674514|21
10674514|3
10674572|42
10674579|42
10674579|9
10674580|42
10674580|9
10674581|9
10674584|5
10674585|36
10674585|37
10674585|40
10674585|42
10674586|5
10674587|5
10674592|30
10674592|5
10674598|5
10674600|5
10674609|35
10674609|45
10674609|9
10674618|41
10674618|42
10674618|9
10674619|35
10674619|7
10674619|8
10674621|5
10674623|5
10674627|12
10674627|35
10674627|36
10674627|37
10674627|39
10674627|9
10674628|5
10674635|5
10674638|5
10674658|14
10674658|18
10674658|25
10674658|28
10674658|9
10674661|3
10674667|14
10674667|18
10674667|25
10674667|28
10674667|9
10674672|14
10674672|18
10674672|25
10674672|28
10674672|9
10674675|14
10674675|18
10674675|25
10674675|28
10674675|9
10674678|14
10674678|18
10674678|25
10674678|28
10674678|9
10674693|3
10674696|41
10674696|42
10674696|9
10674702|16
10674702|17
10674702|7
10674702|9
10674704|42
10674704|7
10674704|9
10674709|1
10674711|28
10674711|41
10674711|9
10674715|28
10674715|41
10674715|9
10674717|28
10674717|41
10674717|9
10674720|42
10674720|9
10674728|11
10674728|7
10674728|8
10674728|9
10674729|11
10674729|7
10674729|8
10674729|9
10674730|3
10674732|11
10674732|7
10674732|8
10674732|9
10674735|11
10674735|7
10674735|8
10674735|9
10674767|7
10674790|10
10674790|11
10674790|41
10674794|11
10674794|9
10674795|42
10674795|45
10674795|9
10674796|9
10674798|1
10674798|10
10674798|9
10674802|9
10674806|10
10674808|10
10674823|3
10674881|12
10674881|37
10674881|7
10674890|9
10674899|10
10674902|12
10674902|37
10674902|7
10674910|9
10674930|12
10674930|36
10674930|37
10674930|39
10674936|9
10674940|35
10674940|41
10674941|9
10674942|9
10674943|3
10674953|35
10674953|9
10674956|9
10674959|16
10674959|28
10674959|35
10674959|36
10674959|38
10674959|41
10674959|42
10674959|45
10674959|9
10674960|9
10674962|3
10674964|16
10674964|28
10674964|35
10674964|36
10674964|38
10674964|41
10674964|42
10674964|45
10674964|9
10674969|16
10674969|41
10674969|9
10674970|28
10674970|41
10674970|9
10674973|17
10674973|27
10674978|9
10674985|1
10674985|10
10674985|5
10674985|6
10674998|11
10674998|37
10674998|9
10675001|21
10675001|3
10675001|5
10675007|1
10675007|4
10675009|41
10675009|45
10675009|9
10675010|35
10675010|42
10675010|45
10675011|1
10675011|4
10675032|21
10675049|1
10675049|5
10675068|16
10675068|35
10675068|41
10675068|42
10675068|45
10675068|9
10675087|1
10675087|10
10675097|1
10675097|10
10675099|28
10675099|41
10675099|9
10675100|28
10675100|41
10675100|9
10675109|10
10675129|1
10675140|21
10675140|5
10675162|10
10675162|5
10675166|36
10675166|41
10675193|35
10675193|38
10675193|42
10675193|9
10675194|37
10675194|41
10675194|42
10675194|9
10675205|1
10675205|42
10675205|5
10675205|9
10675206|1
10675206|42
10675206|5
10675206|9
10675222|5
10675225|5
10675231|11
10675231|7
10675231|8
10675243|7
10675244|11
10675244|21
10675244|7
10675245|11
10675245|16
10675245|18
10675245|20
10675245|21
10675245|22
10675245|23
10675245|24
10675245|26
10675245|27
10675245|3
10675245|35
10675245|4
10675245|8
10675248|11
10675248|37
10675248|7
10675248|9
10675250|3
10675257|11
10675257|21
10675257|7
10675259|9
10675261|11
10675261|37
10675261|7
10675261|9
10675269|3
10675274|41
10675274|9
10675305|7
10675306|7
10675307|12
10675307|7
10675307|8
10675315|35
10675315|9
10675323|42
10675323|9
10675329|42
10675329|9
10675350|1
10675350|10
10675350|11
10675350|12
10675350|16
10675350|17
10675350|18
10675350|20
10675350|21
10675350|3
10675350|35
10675350|37
10675350|39
10675350|4
10675350|41
10675350|42
10675350|45
10675350|5
10675350|6
10675350|7
10675350|8
10675350|9
10675351|10
10675351|40
10675351|41
10675351|42
10675351|44
10675351|9
10675354|10
10675354|40
10675354|41
10675354|42
10675354|44
10675354|9
10675357|1
10675357|10
10675357|11
10675357|12
10675357|16
10675357|17
10675357|18
10675357|20
10675357|21
10675357|3
10675357|35
10675357|37
10675357|39
10675357|4
10675357|41
10675357|42
10675357|45
10675357|5
10675357|6
10675357|7
10675357|8
10675357|9
10675358|9
10675361|1
10675361|10
10675361|11
10675361|12
10675361|16
10675361|17
10675361|18
10675361|20
10675361|21
10675361|3
10675361|35
10675361|37
10675361|39
10675361|4
10675361|41
10675361|42
10675361|45
10675361|5
10675361|6
10675361|7
10675361|8
10675361|9
10675362|9
10675363|12
10675365|9
10675366|9
10675371|9
10675375|36
10675376|9
10675379|9
10675381|9
10675383|9
10675385|9
10675388|9
10675393|9
10675395|9
10675398|9
10675399|10
10675399|16
10675399|5
10675400|9
10675403|35
10675403|9
10675406|9
10675407|10
10675407|16
10675407|5
10675408|9
10675417|10
10675417|16
10675417|5
10675418|9
10675419|9
10675422|10
10675422|16
10675422|5
10675434|9
10675435|9
10675439|9
10675440|9
10675443|9
10675446|9
10675449|9
10675450|9
10675452|9
10675454|9
10675455|9
10675457|9
10675459|9
10675461|9
10675462|9
10675472|14
10675472|18
10675472|24
10675476|10
10675499|11
10675499|21
10675509|12
10675526|29
10675526|30
10675592|3
10675594|3
10675600|3
10675602|10
10675602|9
10675608|10
10675608|9
10675630|17
10675630|27
10675641|12
10675651|42
10675651|9
10675658|35
10675658|36
10675658|39
10675659|4
10675661|3
10675670|10
10675671|17
10675671|6
10675713|35
10675723|10
10675723|42
10675723|44
10675723|5
10675723|9
10675730|38
10675730|9
10675735|38
10675735|9
10675737|38
10675737|9
10675739|38
10675739|9
10675740|42
10675740|9
10675743|9
10675744|38
10675744|9
10675748|9
10675756|9
10675760|3
10675761|9
10675762|9
10675766|9
10675768|16
10675768|41
10675768|9
10675769|10
10675769|44
10675769|5
10675772|9
10675774|10
10675774|42
10675774|9
10675775|9
10675776|9
10675782|9
10675783|35
10675783|36
10675783|37
10675783|42
10675783|43
10675783|44
10675784|9
10675792|9
10675793|11
10675793|3
10675793|5
10675793|9
10675797|9
10675798|9
10675799|9
10675804|9
10675808|35
10675808|38
10675808|41
10675808|42
10675810|9
10675815|9
10675817|9
10675820|35
10675820|38
10675820|41
10675820|42
10675823|9
10675824|9
10675826|9
10675827|35
10675827|41
10675827|42
10675829|9
10675834|35
10675834|41
10675834|42
10675835|9
10675838|9
10675841|28
10675841|41
10675841|9
10675848|12
10675848|35
10675848|36
10675848|37
10675848|40
10675848|41
10675848|42
10675848|7
10675849|12
10675849|35
10675849|36
10675849|37
10675849|40
10675849|41
10675849|42
10675849|7
10675870|34
10675874|9
10675884|10
10675890|11
10675946|9
10675961|10
10675961|41
10675961|42
10675961|44
10675961|9
10675962|10
10675962|41
10675962|42
10675962|44
10675962|9
10675963|18
10675963|22
10675963|25
10675963|28
10675963|9
10675975|9
10675976|3
10675981|16
10675981|35
10675981|36
10675981|37
10675981|38
10675981|42
10675981|45
10675981|9
10675985|3
10675992|14
10675992|18
10675992|25
10675992|35
10675994|11
10675994|42
10675994|9
10676005|16
10676005|37
10676005|9
10676010|5
10676013|5
10676019|9
10676020|9
10676022|3
10676027|3
10676028|9
10676029|1
10676030|9
10676033|12
10676033|35
10676033|37
10676033|42
10676036|11
10676036|7
10676036|9
10676039|1
10676039|3
10676059|37
10676059|42
10676059|9
10676061|9
10676075|10
10676082|29
10676082|30
10676082|32
10676082|5
10676091|1
10676099|1
10676101|38
10676101|42
10676101|9
10676108|14
10676108|38
10676108|9
10676111|1
10676117|12
10676118|3
10676128|10
10676131|14
10676131|38
10676131|9
10676132|3
10676132|30
10676132|42
10676141|16
10676141|35
10676141|41
10676161|3
10676165|5
10676166|5
10676168|5
10676169|5
10676172|9
10676173|42
10676173|44
10676173|5
10676175|28
10676175|41
10676175|9
10676177|10
10676177|16
10676177|37
10676177|41
10676177|9
10676178|28
10676178|41
10676178|9
10676180|9
10676181|28
10676181|41
10676181|9
10676185|7
10676186|7
10676196|9
10676207|35
10676207|38
10676207|41
10676207|42
10676208|9
10676209|16
10676209|28
10676209|35
10676209|36
10676209|38
10676209|41
10676209|42
10676209|45
10676209|9
10676211|42
10676211|9
10676213|10
10676218|41
10676220|7
10676220|8
10676220|9
10676223|7
10676223|8
10676223|9
10676229|42
10676229|9
10676240|1
10676240|17
10676240|34
10676240|4
10676240|40
10676255|9
10676266|10
10676268|9
10676269|18
10676269|20
10676269|25
10676272|35
10676272|38
10676272|41
10676272|42
10676272|45
10676272|9
10676273|9
10676276|29
10676276|30
10676276|31
10676276|32
10676276|5
10676292|10
10676292|42
10676292|5
10676293|38
10676293|41
10676293|9
10676294|38
10676294|41
10676294|9
10676340|9
10676356|41
10676356|42
10676356|44
10676364|12
10676413|42
10676413|9
10676418|1
10676419|1
10676434|1
10676434|31
10676434|39
10676434|4
10676434|42
10676452|38
10676452|42
10676452|9
10676454|1
10676469|42
10676469|9
10676482|1
10676483|11
10676483|42
10676483|9
10676485|10
10676485|9
10676494|11
10676494|21
10676494|7
10676500|10
10676539|1
10676546|35
10676563|3
10676590|5
10676593|5
10676618|25
10676626|9
10676631|36
10676631|37
10676631|38
10676631|42
10676631|9
10676640|5
10676650|5
10676673|11
10676683|40
10676683|42
10676683|9
10676694|36
10676694|37
10676694|38
10676694|42
10676694|9
10676708|9
10676735|12
10676738|11
10676738|37
10676738|42
10676738|7
10676738|9
10676740|10
10676741|10
10676741|9
10676745|10
10676747|10
10676747|9
10676750|12
10676752|12
10676754|10
10676754|9
10676755|9
10676756|9
10676757|9
10676770|9
10676772|9
10676782|12
10676790|5
10676793|12
10676799|38
10676799|9
10676803|11
10676803|6
10676803|9
10676805|38
10676805|9
10676806|10
10676807|42
10676807|7
10676807|9
10676812|38
10676812|9
10676816|38
10676816|9
10676822|5
10676832|35
10676832|37
10676832|42
10676832|9
10676833|16
10676833|28
10676833|9
10676834|12
10676834|36
10676834|38
10676834|39
10676840|12
10676840|36
10676840|38
10676840|39
10676846|7
10676846|9
10676863|3
10676871|9
10676872|41
10676872|9
10676877|9
10676902|5
10676906|5
10676915|35
10676918|7
10676919|7
10676932|32
10676932|33
10676935|32
10676935|33
10676935|43
10676938|32
10676938|33
10676938|43
10676958|11
10676958|21
10676958|7
10676961|35
10676961|42
10676962|15
10676962|25
10676962|9
10676998|11
10676998|42
10676998|9
10677002|10
10677010|33
10677015|14
10677015|18
10677015|25
10677015|28
10677015|9
10677017|21
10677020|14
10677020|18
10677020|25
10677020|28
10677020|9
10677035|7
10677037|12
10677037|7
10677057|11
10677071|3
10677081|9
10677086|9
10677093|34
10677104|31
10677122|12
10677124|12
10677125|12
10677128|12
10677130|12
10677132|12
10677134|12
10677135|12
10677136|12
10677137|12
10677139|6
10677140|12
10677146|6
10677169|41
10677169|9
10677179|29
10677179|30
10677179|32
10677179|41
10677179|42
10677179|44
10677179|5
10677202|10
10677208|9
10677235|42
10677235|7
10677236|1
10677236|10
10677236|11
10677236|42
10677236|9
10677241|10
10677293|9
10677321|31
10677328|5
10677338|10
10677342|10
10677347|10
10677358|9
10677374|12
10677379|9
10677382|9
10677388|3
10677402|5
10677403|5
10677433|1
10677433|3
10677433|5
10677436|32
10677447|1
10677455|9
10677462|38
10677462|9
10677472|9
10677494|39
10677496|10
10677497|35
10677497|39
10677500|35
10677500|39
10677501|35
10677501|39
10677502|10
10677507|9
10677511|9
10677520|9
10677526|35
10677526|42
10677553|35
10677553|41
10677555|10
10677555|9
10677558|5
10677560|25
10677560|9
10677561|10
10677561|9
10677568|36
10677573|35
10677573|38
10677573|39
10677573|42
10677573|45
10677582|10
10677582|44
10677582|9
10677587|12
10677587|35
10677587|36
10677587|37
10677587|39
10677592|36
10677593|41
10677593|45
10677593|9
10677596|12
10677596|35
10677596|36
10677596|37
10677596|39
10677600|16
10677600|41
10677600|9
10677606|10
10677606|9
10677613|10
10677613|9
10677646|10
10677646|5
10677649|35
10677649|38
10677649|41
10677649|45
10677649|9
10677650|41
10677650|42
10677650|9
10677655|42
10677684|35
10677700|9
10677704|3
10677728|25
10677728|41
10677734|41
10677734|42
10677734|44
10677734|45
10677735|40
10677735|42
10677739|40
10677739|42
10677745|3
10677769|9
10677781|12
10677791|11
10677801|28
10677817|9
10677822|30
10677828|30
10677835|34
10677837|11
10677837|7
10677843|11
10677843|37
10677843|42
10677854|5
10677855|35
10677855|36
10677855|9
10677863|18
10677863|28
10677863|9
10677878|34
10677882|3
10677882|5
10677888|16
10677888|28
10677888|41
10677888|9
10677896|41
10677903|35
10677903|37
10677903|38
10677903|41
10677903|42
10677903|9
10677913|15
10677913|25
10677913|9
10677938|11
10677944|7
10677947|11
10677947|37
10677947|42
10677947|7
10677947|9
10677965|9
10677977|42
10677977|9
10677980|42
10677980|9
10677986|36
10677991|36
10678016|35
10678016|39
10678016|9
10678020|7
10678041|29
10678041|30
10678041|9
10678048|5
10678052|9
10678055|16
10678055|41
10678055|9
10678066|41
10678066|9
10678067|5
10678078|1
10678078|31
10678078|5
10678081|12
10678081|7
10678086|12
10678086|7
10678089|12
10678089|7
10678090|10
10678090|12
10678090|9
10678094|1
10678094|31
10678094|5
10678096|1
10678096|31
10678096|5
10678100|1
10678100|12
10678100|37
10678105|29
10678105|30
10678106|42
10678107|42
10678130|11
10678151|30
10678159|1
10678159|2
10678169|5
10678179|10
10678199|5
10678203|12
10678223|9
10678234|28
10678234|9
10678246|10
10678248|1
10678248|16
10678248|17
10678250|5
10678254|3
10678254|5
10678257|3
10678257|5
10678259|3
10678259|5
10678260|11
10678260|9
10678261|10
10678262|3
10678262|5
10678265|3
10678265|5
10678270|37
10678270|42
10678270|9
10678278|10
10678281|7
10678286|1
10678289|10
10678304|10
10678316|1
10678340|9
10678352|1
10678352|16
10678352|17
10678352|19
10678352|2
10678352|3
10678352|40
10678352|5
10678352|8
10678353|9
10678371|9
10678380|5
10678383|5
10678385|5
10678392|9
10678397|29
10678400|29
10678403|29
10678407|29
10678409|10
10678412|29
10678414|29
10678427|10
10678428|9
10678452|38
10678452|39
10678452|9
10678454|21
10678454|23
10678457|9
10678460|42
10678463|12
10678463|9
10678478|11
10678478|14
10678478|16
10678478|18
10678478|20
10678478|21
10678478|24
10678478|25
10678478|26
10678478|27
10678478|28
10678478|29
10678478|3
10678478|30
10678478|31
10678478|32
10678478|33
10678478|34
10678478|35
10678478|36
10678478|38
10678478|39
10678478|5
10678478|6
10678478|8
10678478|9
10678526|5
10678538|29
10678547|29
10678548|9
10678555|29
10678555|43
10678557|29
10678561|29
10678561|30
10678564|29
10678566|3
10678566|5
10678566|9
10678568|11
10678568|14
10678568|38
10678568|42
10678568|7
10678568|9
10678581|11
10678581|14
10678581|38
10678581|42
10678581|7
10678581|9
10678598|10
10678609|5
10678622|38
10678622|9
10678623|38
10678623|9
10678625|38
10678625|9
10678626|38
10678626|9
10678629|42
10678629|9
10678667|5
10678683|5
10678690|9
10678696|5
10678697|5
10678698|5
10678703|16
10678703|35
10678703|9
10678705|42
10678705|9
10678714|9
10678726|41
10678726|44
10678735|42
10678735|9
10678760|5
10678765|1
10678768|1
10678787|38
10678787|41
10678787|9
10678788|38
10678788|41
10678788|9
10678789|38
10678789|41
10678789|9
10678801|28
10678801|41
10678801|9
10678808|3
10678809|3
10678811|3
10678820|3
10678821|3
10678822|3
10678826|3
10678828|3
10678830|3
10678838|29
10678838|30
10678855|37
10678855|45
10678855|9
10678863|11
10678863|7
10678863|9
10678871|3
10678877|3
10678882|3
10678884|3
10678886|3
10678890|3
10678909|9
10678920|10
10678920|16
10678930|38
10678930|9
10678935|33
10678942|25
10678942|28
10678942|41
10678942|9
10678947|36
10678947|37
10678947|39
10678947|42
10678951|24
10678951|3
10678951|35
10678964|3
10678971|38
10678971|41
10678971|42
10678971|9
10678977|12
10678982|1
10678982|30
10678987|25
10678987|28
10678987|41
10678987|9
10678995|25
10678995|28
10678995|41
10678995|9
10679024|28
10679024|41
10679024|9
10679031|10
10679033|1
10679036|16
10679036|41
10679036|44
10679036|5
10679040|41
10679040|44
10679051|41
10679051|42
10679051|44
10679071|9
10679091|3
10679113|7
10679119|3
10679125|35
10679208|11
10679208|7
10679208|8
10679208|9
10679219|3
10679219|44
10679226|12
10679226|4
10679226|7
10679245|5
10679249|30
10679258|29
10679258|30
10679265|29
10679265|30
10679273|36
10679273|9
10679276|36
10679276|9
10679282|30
10679299|5
10679303|35
10679303|41
10679303|42
10679303|9
10679321|7
10679330|9
10679334|12
10679334|28
10679334|9
10679336|35
10679336|38
10679336|42
10679345|11
10679345|17
10679345|19
10679345|20
10679345|21
10679345|37
10679345|40
10679345|42
10679345|6
10679345|7
10679345|9
10679359|10
10679359|5
10679370|38
10679370|9
10679379|37
10679379|42
10679379|7
10679389|40
10679389|42
10679389|9
10679393|42
10679398|9
10679403|10
10679403|5
10679410|9
10679435|9
10679457|9
10679464|5
10679467|9
10679471|5
10679484|34
10679502|10
10679502|5
10679513|1
10679523|16
10679523|37
10679523|42
10679523|9
10679538|28
10679538|41
10679538|9
10679543|9
10679547|9
10679555|25
10679555|28
10679555|41
10679555|9
10679572|38
10679572|42
10679572|9
10679577|29
10679577|30
10679577|5
10679579|29
10679579|30
10679579|5
10679583|10
10679583|35
10679583|41
10679583|6
10679584|12
10679584|18
10679584|21
10679584|25
10679584|36
10679584|37
10679584|39
10679584|40
10679584|42
10679584|44
10679584|7
10679584|9
10679587|10
10679587|35
10679587|41
10679587|6
10679590|32
10679597|5
10679601|5
10679604|5
10679607|9
10679609|34
10679610|5
10679624|28
10679624|41
10679624|9
10679663|33
10679667|33
10679672|28
10679672|41
10679672|9
10679674|28
10679674|41
10679674|9
10679702|5
10679705|41
10679705|9
10679708|5
10679721|42
10679721|9
10679752|35
10679752|38
10679752|41
10679752|42
10679752|45
10679752|9
10679765|35
10679765|41
10679765|42
10679765|44
10679767|35
10679767|41
10679767|42
10679767|44
10679770|16
10679772|1
10679772|42
10679772|9
10679773|1
10679773|11
10679773|12
10679773|14
10679773|16
10679773|17
10679773|18
10679773|19
10679773|20
10679773|22
10679773|24
10679773|25
10679773|28
10679773|35
10679773|37
10679773|4
10679773|40
10679773|41
10679773|42
10679773|6
10679773|7
10679773|8
10679773|9
10679784|17
10679800|10
10679809|11
10679809|41
10679822|10
10679822|44
10679828|3
10679831|28
10679831|41
10679831|9
10679834|10
10679834|9
10679867|37
10679867|45
10679867|9
10679869|9
10679876|37
10679876|41
10679876|42
10679876|45
10679876|9
10679890|10
10679890|44
10679891|10
10679891|44
10679893|10
10679893|44
10679895|10
10679895|44
10679905|35
10679905|36
10679905|38
10679908|1
10679908|9
10679914|12
10679915|35
10679915|36
10679915|38
10679916|10
10679916|3
10679916|5
10679926|10
10679926|3
10679926|5
10679939|16
10679939|17
10679947|11
10679947|9
10679948|9
10679949|11
10679949|9
10679955|11
10679955|9
10679956|11
10679956|9
10679964|11
10679964|9
10679979|9
10679984|11
10679984|9
10680028|10
10680028|44
10680032|29
10680032|5
10680037|38
10680038|29
10680038|5
10680042|29
10680042|5
10680046|9
10680047|29
10680047|5
10680048|5
10680049|6
10680056|10
10680056|44
10680063|5
10680066|14
10680066|18
10680066|21
10680066|3
10680066|35
10680066|5
10680066|8
10680066|9
10680089|35
10680089|42
10680089|44
10680115|20
10680115|24
10680116|29
10680116|30
10680116|32
10680123|34
10680125|7
10680136|7
10680155|9
10680160|9
10680162|9
10680163|38
10680163|9
10680165|9
10680167|9
10680169|11
10680171|9
10680192|25
10680193|7
10680194|10
10680203|7
10680216|29
10680216|30
10680216|31
10680216|32
10680216|33
10680216|35
10680216|39
10680216|41
10680216|43
10680216|5
10680217|7
10680219|25
10680222|29
10680222|30
10680222|32
10680223|25
10680232|16
10680232|18
10680232|21
10680232|25
